symbol,entry_time,entry_price,exit_time,exit_price,raw_return_pct,net_return_pct,resolved,bars_held,days_held,signal_volume_ratio
APTUSDT,2022-11-24 16:00:00+00:00,4.4443,2022-11-26 09:00:00+00:00,4.888730000000001,10.0,9.8,True,41,1.71,2.76
ENJUSDT,2022-11-24 23:00:00+00:00,0.3081,2022-12-03 03:00:00+00:00,0.33891,10.0,9.8,True,196,8.17,5.788
UNIUSDT,2022-11-25 09:00:00+00:00,5.35,2022-11-30 23:00:00+00:00,5.885,10.0,9.8,True,134,5.58,5.238
ADAUSDT,2022-11-25 09:00:00+00:00,0.3105,2023-01-09 01:00:00+00:00,0.34155,10.0,9.8,True,1072,44.67,4.636
SHIBUSDT,2022-11-25 11:00:00+00:00,9.09e-06,2022-12-05 05:00:00+00:00,9.999e-06,10.0,9.8,True,234,9.75,13.35
BNBUSDT,2022-11-25 13:00:00+00:00,301.7,2023-01-24 12:00:00+00:00,314.1,4.11,3.91,False,1439,59.96,3.707
DOGEUSDT,2022-11-27 05:00:00+00:00,0.09339,2022-11-27 10:00:00+00:00,0.10272900000000001,10.0,9.8,True,5,0.21,6.082
DOGEUSDT,2022-11-27 07:00:00+00:00,0.0967,2022-11-27 10:00:00+00:00,0.10637,10.0,9.8,True,3,0.12,3.69
ETHUSDT,2022-11-28 03:00:00+00:00,1163.8,2022-11-30 00:00:00+00:00,1280.18,10.0,9.8,True,45,1.88,3.889
AVAXUSDT,2022-11-28 05:00:00+00:00,12.28,2022-12-02 20:00:00+00:00,13.508000000000001,10.0,9.8,True,111,4.62,3.838
CHZUSDT,2022-11-28 06:00:00+00:00,0.1603,2022-12-02 16:00:00+00:00,0.17633000000000001,10.0,9.8,True,106,4.42,4.211
LINKUSDT,2022-11-28 07:00:00+00:00,6.742,2022-11-29 04:00:00+00:00,7.416200000000001,10.0,9.8,True,21,0.88,2.53
CHZUSDT,2022-11-28 08:00:00+00:00,0.1621,2023-01-27 07:00:00+00:00,0.1368,-15.608,-15.808,False,1439,59.96,4.24
ETCUSDT,2022-11-28 09:00:00+00:00,19.03,2023-01-09 00:00:00+00:00,20.933000000000003,10.0,9.8,True,999,41.62,3.325
XLMUSDT,2022-11-28 12:00:00+00:00,0.0872,2023-01-24 08:00:00+00:00,0.09592,10.0,9.8,True,1364,56.83,3.578
CHZUSDT,2022-11-28 15:00:00+00:00,0.168,2023-01-27 14:00:00+00:00,0.1351,-19.583,-19.783,False,1439,59.96,4.456
BTCUSDT,2022-11-28 17:00:00+00:00,16310.53,2022-12-13 13:00:00+00:00,17941.583000000002,10.0,9.8,True,356,14.83,2.605
ENJUSDT,2022-11-30 01:00:00+00:00,0.3069,2022-12-03 03:00:00+00:00,0.33759000000000006,10.0,9.8,True,74,3.08,7.717
MANAUSDT,2022-11-30 01:00:00+00:00,0.4059,2023-01-13 03:00:00+00:00,0.44649,10.0,9.8,True,1058,44.08,3.31
SHIBUSDT,2022-11-30 01:00:00+00:00,9.35e-06,2023-01-14 00:00:00+00:00,1.0285e-05,10.0,9.8,True,1079,44.96,3.734
ETCUSDT,2022-11-30 01:00:00+00:00,20.33,2023-01-14 00:00:00+00:00,22.363,10.0,9.8,True,1079,44.96,8.11
AVAXUSDT,2022-11-30 01:00:00+00:00,12.97,2022-12-05 05:00:00+00:00,14.267000000000001,10.0,9.8,True,124,5.17,4.105
DOGEUSDT,2022-11-30 19:00:00+00:00,0.10268,2023-01-29 18:00:00+00:00,0.08994,-12.407,-12.607,False,1439,59.96,2.976
ENJUSDT,2022-12-01 14:00:00+00:00,0.3091,2022-12-03 03:00:00+00:00,0.34001000000000003,10.0,9.8,True,37,1.54,3.203
LTCUSDT,2022-12-01 15:00:00+00:00,78.37,2023-01-12 00:00:00+00:00,86.20700000000001,10.0,9.8,True,993,41.38,3.538
DOTUSDT,2022-12-01 16:00:00+00:00,5.38,2023-01-14 06:00:00+00:00,5.918,10.0,9.8,True,1046,43.58,2.896
APTUSDT,2022-12-01 16:00:00+00:00,4.6536,2022-12-03 01:00:00+00:00,5.11896,10.0,9.8,True,33,1.38,2.816
CHZUSDT,2022-12-02 06:00:00+00:00,0.1605,2023-01-31 05:00:00+00:00,0.1312,-18.255,-18.455,False,1439,59.96,5.059
CHZUSDT,2022-12-02 08:00:00+00:00,0.1597,2022-12-02 16:00:00+00:00,0.17567000000000002,10.0,9.8,True,8,0.33,2.601
LINKUSDT,2022-12-02 14:00:00+00:00,7.579,2023-01-31 13:00:00+00:00,6.995,-7.706,-7.906,False,1439,59.96,2.863
SANDUSDT,2022-12-03 10:00:00+00:00,0.5917,2023-01-14 00:00:00+00:00,0.6508700000000001,10.0,9.8,True,998,41.58,3.185
AAVEUSDT,2022-12-03 22:00:00+00:00,63.3,2023-01-13 07:00:00+00:00,69.63,10.0,9.8,True,969,40.38,3.669
BNBUSDT,2022-12-04 13:00:00+00:00,290.7,2023-01-24 03:00:00+00:00,319.77000000000004,10.0,9.8,True,1214,50.58,2.853
MANAUSDT,2022-12-04 15:00:00+00:00,0.4093,2023-01-13 03:00:00+00:00,0.45023,10.0,9.8,True,948,39.5,10.717
OPUSDT,2022-12-04 19:00:00+00:00,1.052,2022-12-14 00:00:00+00:00,1.1572000000000002,10.0,9.8,True,221,9.21,4.067
CHZUSDT,2022-12-06 06:00:00+00:00,0.1607,2023-02-04 05:00:00+00:00,0.1441,-10.33,-10.53,False,1439,59.96,3.598
TRXUSDT,2022-12-06 16:00:00+00:00,0.05314,2023-01-13 21:00:00+00:00,0.058454000000000006,10.0,9.8,True,917,38.21,5.403
ENJUSDT,2022-12-07 01:00:00+00:00,0.3172,2023-01-14 00:00:00+00:00,0.34892,10.0,9.8,True,911,37.96,2.932
DOTUSDT,2022-12-07 01:00:00+00:00,5.5,2023-01-14 06:00:00+00:00,6.050000000000001,10.0,9.8,True,917,38.21,3.226
AVAXUSDT,2022-12-07 10:00:00+00:00,13.2,2023-01-11 19:00:00+00:00,14.52,10.0,9.8,True,849,35.38,2.73
ENJUSDT,2022-12-07 10:00:00+00:00,0.2974,2023-01-13 20:00:00+00:00,0.32714000000000004,10.0,9.8,True,898,37.42,6.145
ATOMUSDT,2022-12-07 13:00:00+00:00,9.662,2023-01-09 00:00:00+00:00,10.628200000000001,10.0,9.8,True,779,32.46,3.063
ENJUSDT,2022-12-07 16:00:00+00:00,0.299,2023-01-13 20:00:00+00:00,0.3289,10.0,9.8,True,892,37.17,3.993
SOLUSDT,2022-12-08 08:00:00+00:00,13.5,2022-12-14 18:00:00+00:00,14.850000000000001,10.0,9.8,True,154,6.42,2.723
OPUSDT,2022-12-08 12:00:00+00:00,1.023,2022-12-13 13:00:00+00:00,1.1253,10.0,9.8,True,121,5.04,3.666
SANDUSDT,2022-12-09 14:00:00+00:00,0.5851,2023-01-14 00:00:00+00:00,0.64361,10.0,9.8,True,850,35.42,2.985
AXSUSDT,2022-12-10 06:00:00+00:00,8.2,2023-01-13 21:00:00+00:00,9.02,10.0,9.8,True,831,34.62,2.637
LINKUSDT,2022-12-10 10:00:00+00:00,6.759,2023-01-27 18:00:00+00:00,7.434900000000001,10.0,9.8,True,1160,48.33,2.922
UNIUSDT,2022-12-11 17:00:00+00:00,6.06,2023-01-14 01:00:00+00:00,6.666,10.0,9.8,True,800,33.33,3.12
XLMUSDT,2022-12-11 18:00:00+00:00,0.085,2023-01-22 18:00:00+00:00,0.09350000000000001,10.0,9.8,True,1008,42.0,3.161
BCHUSDT,2022-12-11 19:00:00+00:00,108.3,2023-01-12 16:00:00+00:00,119.13000000000001,10.0,9.8,True,765,31.88,2.777
SANDUSDT,2022-12-11 20:00:00+00:00,0.578,2023-01-14 00:00:00+00:00,0.6358,10.0,9.8,True,796,33.17,2.573
BCHUSDT,2022-12-11 21:00:00+00:00,107.1,2023-01-12 16:00:00+00:00,117.81,10.0,9.8,True,763,31.79,3.44
AXSUSDT,2022-12-11 21:00:00+00:00,7.99,2023-01-13 21:00:00+00:00,8.789000000000001,10.0,9.8,True,792,33.0,2.968
TRXUSDT,2022-12-11 21:00:00+00:00,0.05406,2023-01-13 21:00:00+00:00,0.059466,10.0,9.8,True,792,33.0,2.801
XLMUSDT,2022-12-11 22:00:00+00:00,0.085,2023-01-22 18:00:00+00:00,0.09350000000000001,10.0,9.8,True,1004,41.83,3.791
UNIUSDT,2022-12-11 23:00:00+00:00,5.94,2023-01-14 00:00:00+00:00,6.534000000000001,10.0,9.8,True,793,33.04,2.574
MANAUSDT,2022-12-12 00:00:00+00:00,0.3897,2023-01-09 17:00:00+00:00,0.42867000000000005,10.0,9.8,True,689,28.71,2.908
NEARUSDT,2022-12-12 00:00:00+00:00,1.633,2023-01-11 20:00:00+00:00,1.7963000000000002,10.0,9.8,True,740,30.83,3.796
CHZUSDT,2022-12-12 00:00:00+00:00,0.1436,2023-02-07 10:00:00+00:00,0.15796000000000002,10.0,9.8,True,1378,57.42,4.312
SANDUSDT,2022-12-12 00:00:00+00:00,0.5645,2023-01-13 20:00:00+00:00,0.62095,10.0,9.8,True,788,32.83,2.579
DOTUSDT,2022-12-12 00:00:00+00:00,5.16,2023-01-14 01:00:00+00:00,5.676000000000001,10.0,9.8,True,793,33.04,2.521
UNIUSDT,2022-12-12 01:00:00+00:00,5.97,2023-01-14 00:00:00+00:00,6.567,10.0,9.8,True,791,32.96,2.556
BCHUSDT,2022-12-12 01:00:00+00:00,106.8,2023-01-12 15:00:00+00:00,117.48,10.0,9.8,True,758,31.58,2.832
ATOMUSDT,2022-12-12 03:00:00+00:00,9.462,2023-01-03 20:00:00+00:00,10.4082,10.0,9.8,True,545,22.71,3.324
UNIUSDT,2022-12-12 03:00:00+00:00,5.81,2023-01-14 00:00:00+00:00,6.391,10.0,9.8,True,789,32.88,5.935
BNBUSDT,2022-12-12 03:00:00+00:00,283.4,2023-01-14 06:00:00+00:00,311.74,10.0,9.8,True,795,33.12,2.627
LINKUSDT,2022-12-12 04:00:00+00:00,6.569,2023-01-22 15:00:00+00:00,7.2259,10.0,9.8,True,995,41.46,2.826
MANAUSDT,2022-12-12 04:00:00+00:00,0.3762,2023-01-09 16:00:00+00:00,0.41382,10.0,9.8,True,684,28.5,2.7
DOGEUSDT,2022-12-12 04:00:00+00:00,0.08747,2023-01-31 16:00:00+00:00,0.09621700000000001,10.0,9.8,True,1212,50.5,5.491
SHIBUSDT,2022-12-12 04:00:00+00:00,8.78e-06,2023-01-10 11:00:00+00:00,9.658000000000001e-06,10.0,9.8,True,703,29.29,4.538
XRPUSDT,2022-12-12 05:00:00+00:00,0.3742,2023-01-20 21:00:00+00:00,0.41162,10.0,9.8,True,952,39.67,2.865
LTCUSDT,2022-12-12 05:00:00+00:00,74.47,2023-01-09 01:00:00+00:00,81.917,10.0,9.8,True,668,27.83,2.751
TRXUSDT,2022-12-12 07:00:00+00:00,0.05277,2023-01-13 08:00:00+00:00,0.058047,10.0,9.8,True,769,32.04,4.046
TRXUSDT,2022-12-12 09:00:00+00:00,0.0528,2023-01-13 08:00:00+00:00,0.05808000000000001,10.0,9.8,True,767,31.96,5.799
BNBUSDT,2022-12-12 13:00:00+00:00,276.0,2023-01-14 00:00:00+00:00,303.6,10.0,9.8,True,779,32.46,11.037
BNBUSDT,2022-12-13 04:00:00+00:00,267.2,2023-01-13 21:00:00+00:00,293.92,10.0,9.8,True,761,31.71,2.89
BNBUSDT,2022-12-13 08:00:00+00:00,264.0,2023-01-13 04:00:00+00:00,290.40000000000003,10.0,9.8,True,740,30.83,4.748
XLMUSDT,2022-12-13 08:00:00+00:00,0.0824,2023-01-21 10:00:00+00:00,0.09064000000000001,10.0,9.8,True,938,39.08,4.109
ENJUSDT,2022-12-13 11:00:00+00:00,0.2897,2023-01-13 19:00:00+00:00,0.31867000000000006,10.0,9.8,True,752,31.33,2.841
ATOMUSDT,2022-12-13 14:00:00+00:00,9.816,2023-01-09 00:00:00+00:00,10.797600000000001,10.0,9.8,True,634,26.42,6.255
BNBUSDT,2022-12-13 14:00:00+00:00,273.3,2023-01-14 00:00:00+00:00,300.63000000000005,10.0,9.8,True,754,31.42,3.133
ENJUSDT,2022-12-13 14:00:00+00:00,0.3039,2023-01-13 21:00:00+00:00,0.33429000000000003,10.0,9.8,True,751,31.29,4.477
XLMUSDT,2022-12-13 14:00:00+00:00,0.0845,2023-01-21 20:00:00+00:00,0.09295000000000002,10.0,9.8,True,942,39.25,4.216
BCHUSDT,2022-12-14 19:00:00+00:00,109.9,2023-01-12 16:00:00+00:00,120.89000000000001,10.0,9.8,True,693,28.88,7.032
APTUSDT,2022-12-14 23:00:00+00:00,4.6752,2023-01-09 16:00:00+00:00,5.142720000000001,10.0,9.8,True,617,25.71,3.263
CHZUSDT,2022-12-15 09:00:00+00:00,0.1448,2023-02-07 17:00:00+00:00,0.15928000000000003,10.0,9.8,True,1304,54.33,7.593
XLMUSDT,2022-12-15 15:00:00+00:00,0.0835,2023-01-21 17:00:00+00:00,0.09185000000000001,10.0,9.8,True,890,37.08,27.088
BCHUSDT,2022-12-15 22:00:00+00:00,107.2,2023-01-12 16:00:00+00:00,117.92000000000002,10.0,9.8,True,666,27.75,2.74
AVAXUSDT,2022-12-15 22:00:00+00:00,13.21,2023-01-11 19:00:00+00:00,14.531000000000002,10.0,9.8,True,645,26.88,2.539
AVAXUSDT,2022-12-16 09:00:00+00:00,12.95,2023-01-11 19:00:00+00:00,14.245000000000001,10.0,9.8,True,634,26.42,2.762
MANAUSDT,2022-12-16 17:00:00+00:00,0.3609,2023-01-09 00:00:00+00:00,0.39699,10.0,9.8,True,559,23.29,3.538
ADAUSDT,2022-12-16 17:00:00+00:00,0.2823,2023-01-09 00:00:00+00:00,0.31053000000000003,10.0,9.8,True,559,23.29,2.593
APTUSDT,2022-12-16 17:00:00+00:00,4.3901,2023-01-09 16:00:00+00:00,4.829110000000001,10.0,9.8,True,575,23.96,2.528
UNIUSDT,2022-12-16 23:00:00+00:00,5.366,2023-01-09 14:00:00+00:00,5.9026000000000005,10.0,9.8,True,567,23.62,3.845
CHZUSDT,2022-12-17 00:00:00+00:00,0.1211,2023-01-14 00:00:00+00:00,0.13321000000000002,10.0,9.8,True,672,28.0,4.28
SHIBUSDT,2022-12-17 00:00:00+00:00,8.19e-06,2022-12-18 02:00:00+00:00,9.009e-06,10.0,9.8,True,26,1.08,2.541
SOLUSDT,2022-12-17 00:00:00+00:00,12.25,2023-01-03 16:00:00+00:00,13.475000000000001,10.0,9.8,True,424,17.67,3.734
ETHUSDT,2022-12-17 00:00:00+00:00,1166.82,2023-01-08 23:00:00+00:00,1283.502,10.0,9.8,True,551,22.96,3.186
ETCUSDT,2022-12-17 00:00:00+00:00,15.94,2023-01-04 03:00:00+00:00,17.534000000000002,10.0,9.8,True,435,18.12,5.229
XRPUSDT,2022-12-17 00:00:00+00:00,0.351,2023-01-13 21:00:00+00:00,0.3861,10.0,9.8,True,669,27.88,2.992
MANAUSDT,2022-12-17 00:00:00+00:00,0.3384,2023-01-08 20:00:00+00:00,0.37224,10.0,9.8,True,548,22.83,2.863
AVAXUSDT,2022-12-17 00:00:00+00:00,11.84,2023-01-11 18:00:00+00:00,13.024000000000001,10.0,9.8,True,618,25.75,3.371
APTUSDT,2022-12-17 00:00:00+00:00,4.0483,2023-01-09 15:00:00+00:00,4.453130000000001,10.0,9.8,True,567,23.62,3.555
NEARUSDT,2022-12-17 00:00:00+00:00,1.37,2023-01-04 09:00:00+00:00,1.5070000000000003,10.0,9.8,True,441,18.38,2.861
OPUSDT,2022-12-17 00:00:00+00:00,0.945,2023-01-04 11:00:00+00:00,1.0395,10.0,9.8,True,443,18.46,2.914
FILUSDT,2022-12-17 00:00:00+00:00,3.018,2022-12-17 22:00:00+00:00,3.3198,10.0,9.8,True,22,0.92,7.938
ADAUSDT,2022-12-17 00:00:00+00:00,0.2633,2023-01-08 12:00:00+00:00,0.28963,10.0,9.8,True,540,22.5,3.451
AXSUSDT,2022-12-17 00:00:00+00:00,6.66,2023-01-09 00:00:00+00:00,7.3260000000000005,10.0,9.8,True,552,23.0,4.369
BNBUSDT,2022-12-17 00:00:00+00:00,231.2,2022-12-18 04:00:00+00:00,254.32000000000002,10.0,9.8,True,28,1.17,2.861
TRXUSDT,2022-12-17 00:00:00+00:00,0.05293,2023-01-13 21:00:00+00:00,0.058223000000000004,10.0,9.8,True,669,27.88,2.783
LINKUSDT,2022-12-17 00:00:00+00:00,5.892,2023-01-13 20:00:00+00:00,6.481200000000001,10.0,9.8,True,668,27.83,3.726
ENJUSDT,2022-12-17 00:00:00+00:00,0.2603,2023-01-09 04:00:00+00:00,0.28633,10.0,9.8,True,556,23.17,2.725
DOGEUSDT,2022-12-17 00:00:00+00:00,0.07569,2023-01-13 22:00:00+00:00,0.083259,10.0,9.8,True,670,27.92,5.173
BNBUSDT,2022-12-17 03:00:00+00:00,228.5,2022-12-18 04:00:00+00:00,251.35000000000002,10.0,9.8,True,25,1.04,2.935
BCHUSDT,2022-12-17 03:00:00+00:00,101.9,2023-01-12 13:00:00+00:00,112.09000000000002,10.0,9.8,True,634,26.42,4.113
LTCUSDT,2022-12-17 07:00:00+00:00,64.34,2022-12-26 10:00:00+00:00,70.77400000000002,10.0,9.8,True,219,9.12,4.909
MANAUSDT,2022-12-17 08:00:00+00:00,0.3354,2023-01-08 20:00:00+00:00,0.36894,10.0,9.8,True,540,22.5,2.711
OPUSDT,2022-12-18 00:00:00+00:00,0.947,2023-01-04 11:00:00+00:00,1.0417,10.0,9.8,True,419,17.46,3.446
ENJUSDT,2022-12-18 19:00:00+00:00,0.2603,2023-01-09 04:00:00+00:00,0.28633,10.0,9.8,True,513,21.38,3.244
SANDUSDT,2022-12-18 19:00:00+00:00,0.471,2023-01-09 00:00:00+00:00,0.5181,10.0,9.8,True,509,21.21,3.184
DOGEUSDT,2022-12-18 19:00:00+00:00,0.07839,2023-01-14 00:00:00+00:00,0.08622900000000001,10.0,9.8,True,629,26.21,2.622
MANAUSDT,2022-12-18 20:00:00+00:00,0.3273,2023-01-07 05:00:00+00:00,0.36003,10.0,9.8,True,465,19.38,8.996
BCHUSDT,2022-12-19 05:00:00+00:00,100.8,2023-01-12 00:00:00+00:00,110.88000000000001,10.0,9.8,True,571,23.79,3.061
BCHUSDT,2022-12-19 17:00:00+00:00,100.7,2023-01-12 00:00:00+00:00,110.77000000000001,10.0,9.8,True,559,23.29,2.985
SOLUSDT,2022-12-19 17:00:00+00:00,12.06,2023-01-03 15:00:00+00:00,13.266000000000002,10.0,9.8,True,358,14.92,2.506
SANDUSDT,2022-12-19 17:00:00+00:00,0.4491,2023-01-08 20:00:00+00:00,0.49401000000000006,10.0,9.8,True,483,20.12,4.156
DOGEUSDT,2022-12-19 17:00:00+00:00,0.07574,2023-01-13 22:00:00+00:00,0.08331400000000001,10.0,9.8,True,605,25.21,3.042
DOTUSDT,2022-12-19 18:00:00+00:00,4.538,2023-01-09 10:00:00+00:00,4.9918000000000005,10.0,9.8,True,496,20.67,2.786
AXSUSDT,2022-12-20 01:00:00+00:00,6.67,2023-01-09 00:00:00+00:00,7.337000000000001,10.0,9.8,True,479,19.96,3.613
AAVEUSDT,2022-12-20 02:00:00+00:00,54.9,2023-01-09 00:00:00+00:00,60.39,10.0,9.8,True,478,19.92,5.183
ETHUSDT,2022-12-20 02:00:00+00:00,1185.82,2023-01-09 02:00:00+00:00,1304.402,10.0,9.8,True,480,20.0,2.939
AVAXUSDT,2022-12-20 02:00:00+00:00,11.61,2023-01-10 15:00:00+00:00,12.771,10.0,9.8,True,517,21.54,6.033
DOTUSDT,2022-12-21 09:00:00+00:00,4.52,2023-01-09 10:00:00+00:00,4.9719999999999995,10.0,9.8,True,457,19.04,2.659
CHZUSDT,2022-12-21 10:00:00+00:00,0.111,2023-01-10 04:00:00+00:00,0.12210000000000001,10.0,9.8,True,474,19.75,3.015
ENJUSDT,2022-12-22 10:00:00+00:00,0.261,2023-01-09 04:00:00+00:00,0.2871,10.0,9.8,True,426,17.75,5.471
AVAXUSDT,2022-12-22 16:00:00+00:00,11.5,2023-01-09 15:00:00+00:00,12.65,10.0,9.8,True,431,17.96,2.672
NEARUSDT,2022-12-22 16:00:00+00:00,1.286,2023-01-04 02:00:00+00:00,1.4146,10.0,9.8,True,298,12.42,2.844
SOLUSDT,2022-12-22 16:00:00+00:00,11.76,2023-01-03 15:00:00+00:00,12.936,10.0,9.8,True,287,11.96,2.673
XLMUSDT,2022-12-22 16:00:00+00:00,0.0741,2023-01-11 23:00:00+00:00,0.08151,10.0,9.8,True,487,20.29,2.834
OPUSDT,2022-12-22 16:00:00+00:00,0.904,2023-01-04 03:00:00+00:00,0.9944000000000001,10.0,9.8,True,299,12.46,3.139
XLMUSDT,2022-12-22 21:00:00+00:00,0.0757,2023-01-13 20:00:00+00:00,0.08327000000000001,10.0,9.8,True,527,21.96,3.213
ETHUSDT,2022-12-22 21:00:00+00:00,1217.36,2023-01-09 15:00:00+00:00,1339.096,10.0,9.8,True,426,17.75,5.086
AAVEUSDT,2022-12-22 21:00:00+00:00,55.0,2023-01-09 01:00:00+00:00,60.50000000000001,10.0,9.8,True,412,17.17,2.723
BCHUSDT,2022-12-22 21:00:00+00:00,100.9,2023-01-12 00:00:00+00:00,110.99000000000001,10.0,9.8,True,483,20.12,2.91
BNBUSDT,2022-12-22 21:00:00+00:00,245.0,2023-01-08 20:00:00+00:00,269.5,10.0,9.8,True,407,16.96,2.568
SOLUSDT,2022-12-22 21:00:00+00:00,11.94,2023-01-03 15:00:00+00:00,13.134,10.0,9.8,True,282,11.75,3.116
OPUSDT,2022-12-22 21:00:00+00:00,0.943,2023-01-04 08:00:00+00:00,1.0373,10.0,9.8,True,299,12.46,3.204
LINKUSDT,2022-12-22 21:00:00+00:00,5.966,2023-01-13 21:00:00+00:00,6.562600000000001,10.0,9.8,True,528,22.0,4.288
BTCUSDT,2022-12-22 21:00:00+00:00,16780.24,2023-01-12 17:00:00+00:00,18458.264000000003,10.0,9.8,True,500,20.83,2.501
UNIUSDT,2022-12-22 21:00:00+00:00,5.259,2023-01-09 09:00:00+00:00,5.784900000000001,10.0,9.8,True,420,17.5,2.678
TRXUSDT,2022-12-23 14:00:00+00:00,0.05473,2023-01-13 22:00:00+00:00,0.060203000000000007,10.0,9.8,True,512,21.33,3.546
CHZUSDT,2022-12-23 22:00:00+00:00,0.112,2023-01-10 07:00:00+00:00,0.12320000000000002,10.0,9.8,True,417,17.38,3.643
APTUSDT,2022-12-24 23:00:00+00:00,3.6939,2023-01-09 02:00:00+00:00,4.06329,10.0,9.8,True,363,15.12,3.21
BCHUSDT,2022-12-25 00:00:00+00:00,101.6,2023-01-12 13:00:00+00:00,111.76,10.0,9.8,True,445,18.54,3.469
AAVEUSDT,2022-12-25 08:00:00+00:00,54.7,2023-01-09 00:00:00+00:00,60.17000000000001,10.0,9.8,True,352,14.67,36.844
OPUSDT,2022-12-25 12:00:00+00:00,0.925,2023-01-04 03:00:00+00:00,1.0175,10.0,9.8,True,231,9.62,3.677
UNIUSDT,2022-12-25 13:00:00+00:00,5.154,2023-01-09 01:00:00+00:00,5.6694,10.0,9.8,True,348,14.5,3.176
OPUSDT,2022-12-25 15:00:00+00:00,0.921,2023-01-04 03:00:00+00:00,1.0131000000000001,10.0,9.8,True,228,9.5,7.651
XRPUSDT,2022-12-25 15:00:00+00:00,0.3468,2023-01-12 03:00:00+00:00,0.38148000000000004,10.0,9.8,True,420,17.5,4.294
OPUSDT,2022-12-25 19:00:00+00:00,0.914,2023-01-04 03:00:00+00:00,1.0054,10.0,9.8,True,224,9.33,2.732
BCHUSDT,2022-12-25 20:00:00+00:00,100.5,2023-01-12 00:00:00+00:00,110.55000000000001,10.0,9.8,True,412,17.17,2.786
ETHUSDT,2022-12-25 20:00:00+00:00,1209.52,2023-01-09 14:00:00+00:00,1330.472,10.0,9.8,True,354,14.75,4.065
DOGEUSDT,2022-12-25 20:00:00+00:00,0.0756,2023-01-13 22:00:00+00:00,0.08316000000000001,10.0,9.8,True,458,19.08,5.82
APTUSDT,2022-12-25 20:00:00+00:00,3.5748,2023-01-04 03:00:00+00:00,3.9322800000000004,10.0,9.8,True,223,9.29,2.717
DOTUSDT,2022-12-25 20:00:00+00:00,4.432,2023-01-09 01:00:00+00:00,4.8752,10.0,9.8,True,341,14.21,2.952
NEARUSDT,2022-12-25 20:00:00+00:00,1.325,2023-01-04 06:00:00+00:00,1.4575,10.0,9.8,True,226,9.42,3.083
ADAUSDT,2022-12-25 20:00:00+00:00,0.257,2023-01-08 09:00:00+00:00,0.2827,10.0,9.8,True,325,13.54,3.219
XLMUSDT,2022-12-25 20:00:00+00:00,0.0736,2023-01-11 05:00:00+00:00,0.08096,10.0,9.8,True,393,16.38,2.56
SANDUSDT,2022-12-25 20:00:00+00:00,0.4385,2023-01-08 20:00:00+00:00,0.48235000000000006,10.0,9.8,True,336,14.0,2.808
ENJUSDT,2022-12-25 20:00:00+00:00,0.2599,2023-01-09 04:00:00+00:00,0.28589000000000003,10.0,9.8,True,344,14.33,4.539
SHIBUSDT,2022-12-25 20:00:00+00:00,8.25e-06,2023-01-09 17:00:00+00:00,9.075000000000002e-06,10.0,9.8,True,357,14.88,4.295
ETHUSDT,2022-12-25 22:00:00+00:00,1218.75,2023-01-09 15:00:00+00:00,1340.625,10.0,9.8,True,353,14.71,3.075
AXSUSDT,2022-12-26 02:00:00+00:00,6.91,2023-01-09 09:00:00+00:00,7.601000000000001,10.0,9.8,True,343,14.29,49.337
LTCUSDT,2022-12-27 15:00:00+00:00,69.52,2023-01-02 07:00:00+00:00,76.47200000000001,10.0,9.8,True,136,5.67,3.285
SHIBUSDT,2022-12-27 16:00:00+00:00,8.23e-06,2023-01-09 17:00:00+00:00,9.053000000000001e-06,10.0,9.8,True,313,13.04,3.43
SOLUSDT,2022-12-27 17:00:00+00:00,10.86,2023-01-02 07:00:00+00:00,11.946,10.0,9.8,True,134,5.58,2.727
AVAXUSDT,2022-12-27 21:00:00+00:00,11.62,2023-01-10 15:00:00+00:00,12.782,10.0,9.8,True,330,13.75,2.851
OPUSDT,2022-12-28 07:00:00+00:00,0.897,2023-01-03 14:00:00+00:00,0.9867000000000001,10.0,9.8,True,151,6.29,3.954
ADAUSDT,2022-12-28 08:00:00+00:00,0.2514,2023-01-06 00:00:00+00:00,0.27654000000000006,10.0,9.8,True,208,8.67,2.858
CHZUSDT,2022-12-28 15:00:00+00:00,0.1042,2023-01-05 02:00:00+00:00,0.11462000000000001,10.0,9.8,True,179,7.46,3.547
ETHUSDT,2022-12-28 15:00:00+00:00,1204.58,2023-01-09 10:00:00+00:00,1325.038,10.0,9.8,True,283,11.79,3.982
MANAUSDT,2022-12-28 15:00:00+00:00,0.3121,2023-01-07 02:00:00+00:00,0.34331,10.0,9.8,True,227,9.46,3.348
SOLUSDT,2022-12-28 15:00:00+00:00,10.17,2023-01-02 07:00:00+00:00,11.187000000000001,10.0,9.8,True,112,4.67,2.527
ENJUSDT,2022-12-28 15:00:00+00:00,0.2493,2023-01-08 20:00:00+00:00,0.27423000000000003,10.0,9.8,True,269,11.21,3.116
LINKUSDT,2022-12-28 15:00:00+00:00,5.783,2023-01-12 00:00:00+00:00,6.361300000000001,10.0,9.8,True,345,14.38,3.594
BNBUSDT,2022-12-28 15:00:00+00:00,244.4,2023-01-08 20:00:00+00:00,268.84000000000003,10.0,9.8,True,269,11.21,3.196
ETCUSDT,2022-12-28 16:00:00+00:00,15.31,2023-01-04 02:00:00+00:00,16.841,10.0,9.8,True,154,6.42,2.509
BCHUSDT,2022-12-28 16:00:00+00:00,100.2,2023-01-12 00:00:00+00:00,110.22000000000001,10.0,9.8,True,344,14.33,2.684
